Distance (ft),Side facing RX,Date,Time,Frequency (MHz),Signal Strength (dBm)
16,back,2018-07-22,17:18:09.380717,2462,-61
16,back,2018-07-22,17:18:09.380739,2462,-61
16,back,2018-07-22,17:18:09.380794,2462,-61
16,back,2018-07-22,17:18:09.380816,2462,-61
16,back,2018-07-22,17:18:09.380846,2462,-61
16,back,2018-07-22,17:18:09.380900,2462,-61
16,back,2018-07-22,17:18:09.380947,2462,-61
16,back,2018-07-22,17:18:09.381004,2462,-61
16,back,2018-07-22,17:18:09.381034,2462,-61
16,back,2018-07-22,17:18:09.387488,2462,-61
16,back,2018-07-22,17:18:09.387511,2462,-61
16,back,2018-07-22,17:18:09.387565,2462,-61
16,back,2018-07-22,17:18:09.387616,2462,-61
16,back,2018-07-22,17:18:09.390434,2462,-61
16,back,2018-07-22,17:18:09.394603,2462,-61
16,back,2018-07-22,17:18:09.394651,2462,-61
16,back,2018-07-22,17:18:09.473640,2462,-61
16,back,2018-07-22,17:18:09.473678,2462,-61
16,back,2018-07-22,17:18:09.473700,2462,-61
16,back,2018-07-22,17:18:09.473729,2462,-61
16,back,2018-07-22,17:18:09.473749,2462,-61
16,back,2018-07-22,17:18:09.473771,2462,-61
16,back,2018-07-22,17:18:09.473790,2462,-61
16,back,2018-07-22,17:18:09.473814,2462,-61
16,back,2018-07-22,17:18:09.473877,2462,-61
16,back,2018-07-22,17:18:09.473899,2462,-61
16,back,2018-07-22,17:18:09.473951,2462,-61
16,back,2018-07-22,17:18:09.473973,2462,-61
16,back,2018-07-22,17:18:09.474003,2462,-61
16,back,2018-07-22,17:18:09.474260,2462,-61
16,back,2018-07-22,17:18:09.474280,2462,-61
16,back,2018-07-22,17:18:09.474461,2462,-61
16,back,2018-07-22,17:18:09.475049,2462,-61
16,back,2018-07-22,17:18:09.475072,2462,-61
16,back,2018-07-22,17:18:09.475133,2462,-61
